longitude,latitude,total_rooms,total_bedrooms,population,households,median_house_value,median_income_log,ocean_ordinal,age_ordinal,rooms_per_household,bedrooms_per_room,population_per_household,income_per_person
-118.46,34.22,1500.0,333.0,998.0,309.0,168200.0,1.6019096460133089,1,2,4.85,0.222,3.23,1.2268
-120.44,34.66,3231.0,549.0,1739.0,581.0,142400.0,1.7123013128933118,2,1,5.56,0.1699,2.99,1.519
-118.3,33.99,2212.0,533.0,1903.0,554.0,101100.0,1.0937002443070891,1,2,3.99,0.241,3.44,0.5771
-118.35,33.88,822.0,180.0,480.0,177.0,225800.0,1.6863989535702288,1,2,4.64,0.219,2.71,1.6236
-117.11,32.79,1791.0,518.0,1006.0,491.0,129300.0,1.5080472841133856,2,0,3.65,0.2892,2.05,1.716
-121.41,38.55,2534.0,705.0,1495.0,583.0,156300.0,1.0704528402075364,0,0,4.35,0.2782,2.56,0.7487
-118.34,33.83,1818.0,353.0,853.0,321.0,350900.0,1.9311155321438394,1,1,5.66,0.1942,2.66,2.217
-122.02,37.56,4332.0,857.0,2461.0,829.0,223400.0,1.6788520285184203,3,1,5.23,0.1978,2.97,1.4678
-118.24,33.92,1772.0,369.0,1122.0,324.0,96100.0,1.4532050664025173,1,2,5.47,0.2082,3.46,0.9471
-123.75,40.11,2052.0,477.0,900.0,402.0,101500.0,1.0860335064612496,1,1,5.1,0.2325,2.24,0.8761
-121.37,38.58,2839.0,390.0,1006.0,400.0,280400.0,2.1203795294726113,0,2,7.1,0.1374,2.52,2.9104
-122.49,37.63,3109.0,621.0,1472.0,618.0,263900.0,1.8172647596364169,2,1,5.03,0.1997,2.38,2.166
-122.27,37.52,1051.0,259.0,517.0,234.0,339700.0,1.547562508716013,2,1,4.49,0.2464,2.21,1.6742
-117.08,32.65,2296.0,603.0,1277.0,550.0,123800.0,1.2108093815849243,2,1,4.17,0.2626,2.32,1.0156
-120.9,37.66,3377.0,669.0,2426.0,663.0,82500.0,1.380854592369526,0,1,5.09,0.1981,3.66,0.8137
-118.16,34.09,1568.0,302.0,1093.0,333.0,162100.0,1.4217097663408451,1,2,4.71,0.1926,3.28,0.9586
-117.76,34.06,1700.0,504.0,1719.0,459.0,91900.0,1.1715529130698248,0,1,3.7,0.2965,3.75,0.5939
-119.48,36.5,3451.0,625.0,1968.0,574.0,110300.0,1.3750817339057875,0,1,6.01,0.1811,3.43,0.8616
-120.43,34.88,2580.0,381.0,1149.0,372.0,158600.0,1.7936410313127187,1,1,6.94,0.1477,3.09,1.6218
-117.95,33.86,2038.0,343.0,1066.0,346.0,195700.0,1.8240653039799704,1,2,5.89,0.1683,3.08,1.6873
-116.51,33.89,1284.0,306.0,537.0,233.0,61000.0,1.0818051703517284,0,1,5.51,0.2383,2.3,0.8478
-118.44,34.0,1462.0,338.0,821.0,341.0,362200.0,1.2806560290968938,1,2,4.29,0.2312,2.41,1.0784
-121.18,39.23,2112.0,360.0,782.0,344.0,175000.0,1.5502185527741292,0,0,6.14,0.1705,2.27,1.6355
-117.02,32.79,2211.0,384.0,868.0,329.0,147900.0,1.6192100095828033,1,2,6.72,0.1737,2.64,1.5338
-118.26,34.14,902.0,320.0,650.0,334.0,268800.0,0.9328331484934664,1,2,2.7,0.3548,1.95,0.7906
-122.55,38.02,4985.0,711.0,1928.0,742.0,361500.0,2.014609644178294,3,1,6.72,0.1426,2.6,2.4992
-119.23,34.28,4260.0,691.0,1581.0,607.0,303600.0,1.8725403659114908,2,1,7.02,0.1622,2.6,2.1172
-121.25,38.66,3670.0,556.0,1616.0,550.0,169600.0,1.7950872593207297,0,1,6.67,0.1515,2.94,1.7075
-122.07,37.66,2280.0,610.0,1255.0,587.0,161200.0,1.3007092392719475,3,1,3.88,0.2675,2.14,1.2486
-117.6,33.98,1225.0,199.0,717.0,204.0,225000.0,1.315979187204865,0,1,6.0,0.1624,3.51,0.7773
-120.21,39.35,914.0,159.0,85.0,34.0,187500.0,1.7564258581618672,0,0,26.88,0.174,2.5,1.9167
-118.41,34.01,2000.0,529.0,1290.0,514.0,302500.0,1.741009886651568,1,2,3.89,0.2645,2.51,1.8737
-119.87,36.54,1370.0,287.0,818.0,269.0,72500.0,1.225068712620669,0,1,5.09,0.2095,3.04,0.7909
-117.22,33.14,4576.0,848.0,2314.0,705.0,210400.0,1.7938073708453552,2,0,6.49,0.1853,3.28,1.5281
-122.03,37.91,5438.0,871.0,2310.0,890.0,275300.0,1.7977746748828425,3,1,6.11,0.1602,2.6,1.937
-118.45,34.0,1923.0,408.0,1142.0,433.0,326700.0,1.7182923173461826,1,2,4.44,0.2122,2.64,1.733
-118.11,34.08,1106.0,226.0,779.0,205.0,244800.0,1.7128244811399127,1,2,5.4,0.2043,3.8,1.1959
-118.04,33.76,4061.0,545.0,1623.0,527.0,294900.0,2.098900972836055,1,1,7.71,0.1342,3.08,2.3238
-118.14,34.03,1569.0,359.0,1203.0,359.0,180500.0,1.2416153497504467,1,2,4.37,0.2288,3.35,0.7347
-117.92,33.75,2325.0,598.0,1511.0,565.0,137500.0,1.4731369738696372,1,0,4.12,0.2572,2.67,1.2595
-117.89,34.11,806.0,147.0,446.0,153.0,151300.0,1.708758222724649,1,2,5.27,0.1824,2.92,1.5487
-117.97,33.89,923.0,136.0,420.0,130.0,462800.0,2.418161250841528,1,0,7.1,0.1473,3.23,3.1657
-119.25,35.76,2332.0,656.0,2175.0,610.0,57300.0,0.9572407182031092,0,2,3.82,0.2813,3.57,0.4494
-117.66,34.06,1405.0,339.0,1489.0,336.0,91800.0,0.9585836440644065,0,2,4.18,0.2413,4.43,0.363
-122.23,40.4,2102.0,377.0,1059.0,384.0,95500.0,1.4000986420962878,0,0,5.47,0.1794,2.76,1.1071
-117.93,33.88,1306.0,293.0,585.0,260.0,241700.0,1.6255474541671686,1,2,5.02,0.2243,2.25,1.8139
-119.05,35.34,2387.0,437.0,1204.0,423.0,106200.0,1.619962335890313,0,0,5.64,0.1831,2.85,1.4221
-121.2,37.81,395.0,74.0,193.0,72.0,212500.0,2.124868915144079,0,1,5.49,0.1873,2.68,2.7507
-120.81,39.02,806.0,189.0,326.0,146.0,101000.0,1.3390717177475508,0,1,5.52,0.2345,2.23,1.2626
-117.98,34.0,3632.0,538.0,1968.0,566.0,324900.0,1.9486207577482844,1,1,6.42,0.1481,3.48,1.7296
-118.29,34.01,751.0,207.0,1010.0,231.0,137500.0,0.9568951027160951,1,2,3.25,0.2756,4.37,0.367
-122.18,38.07,4976.0,849.0,2089.0,803.0,201800.0,1.8451106447250496,3,0,6.2,0.1706,2.6,2.0495
-118.4,34.25,1872.0,497.0,1927.0,432.0,134200.0,1.163744383605892,1,0,4.33,0.2655,4.46,0.4937
-117.68,34.12,2181.0,321.0,1133.0,350.0,259400.0,1.9052964661700162,0,0,6.23,0.1472,3.24,1.7659
-117.38,34.0,2881.0,514.0,1470.0,515.0,123800.0,1.4744654820131737,0,2,5.59,0.1784,2.85,1.182
-117.19,32.77,3575.0,992.0,1645.0,839.0,140600.0,1.2353842582800292,2,0,4.26,0.2775,1.96,1.2447
-122.17,37.73,1473.0,371.0,1231.0,341.0,86500.0,1.1501605505486863,3,2,4.32,0.2519,3.61,0.598
-117.2,32.77,1952.0,471.0,936.0,462.0,196900.0,1.35121107699062,2,1,4.23,0.2413,2.03,1.4099
-119.03,34.23,3284.0,487.0,1832.0,521.0,250800.0,1.8369399517252623,1,1,6.3,0.1483,3.52,1.4992
-122.04,37.34,1994.0,287.0,704.0,283.0,447300.0,2.172465018060524,1,1,7.05,0.1439,2.49,3.1245
-119.04,35.42,1691.0,402.0,913.0,358.0,54700.0,1.0439096803970742,0,2,4.72,0.2377,2.55,0.7217
-122.08,37.68,2607.0,682.0,1401.0,607.0,184100.0,1.2964517071181998,3,1,4.29,0.2616,2.31,1.1499
-118.11,33.79,2223.0,370.0,1039.0,370.0,257000.0,1.916069307044292,1,2,6.01,0.1664,2.81,2.062
-117.29,34.16,2458.0,488.0,1135.0,453.0,99100.0,1.3545456628053103,0,2,5.43,0.1985,2.51,1.1454
-118.59,34.21,1943.0,320.0,895.0,305.0,227700.0,1.7994299755322747,1,1,6.37,0.1647,2.93,1.7223
-117.63,34.08,1810.0,371.0,1257.0,354.0,111700.0,1.5759845361748808,0,2,5.11,0.205,3.55,1.0804
-120.29,38.01,3014.0,560.0,1424.0,485.0,105100.0,1.404355276437546,0,0,6.21,0.1858,2.94,1.0452
-118.54,34.23,3422.0,601.0,1690.0,574.0,232900.0,1.6817585740137264,1,1,5.96,0.1756,2.94,1.4881
-119.08,36.2,1677.0,358.0,1159.0,365.0,61200.0,1.2399382247585446,0,1,4.59,0.2135,3.18,0.7721
-119.09,35.43,254.0,35.0,118.0,37.0,237500.0,1.7676546005490539,0,1,6.86,0.1378,3.19,1.5226
-117.75,33.72,2464.0,347.0,1241.0,366.0,362500.0,2.2783231376575257,1,0,6.73,0.1408,3.39,2.5842
-117.02,32.81,3173.0,599.0,1451.0,585.0,182200.0,1.5537560550068215,1,0,5.42,0.1888,2.48,1.5037
-122.45,38.01,4501.0,832.0,2196.0,800.0,252700.0,1.671134900237015,3,2,5.63,0.1848,2.74,1.576
-122.39,37.76,3390.0,691.0,1645.0,596.0,253700.0,1.5486470267966024,3,2,5.69,0.2038,2.76,1.3424
-121.26,38.12,1818.0,459.0,1182.0,428.0,73800.0,1.0499471166868286,0,1,4.25,0.2525,2.76,0.673
-121.16,38.68,3517.0,667.0,1687.0,655.0,131600.0,1.4149061131091325,0,1,5.37,0.1897,2.58,1.2078
-121.83,37.32,1125.0,210.0,943.0,214.0,181000.0,1.7621589994517644,1,1,5.26,0.1867,4.41,1.0941
-117.72,34.1,3241.0,895.0,1592.0,810.0,181800.0,1.251390598655089,0,1,4.0,0.2761,1.97,1.2666
-118.18,34.1,1907.0,398.0,921.0,369.0,200400.0,1.7707060600302227,1,0,5.17,0.2087,2.5,1.95
-117.96,34.53,2907.0,559.0,1681.0,531.0,141000.0,1.580914973500862,0,0,5.47,0.1923,3.17,1.2175
-122.28,37.84,2082.0,492.0,1131.0,473.0,108900.0,0.9716875950944428,3,2,4.4,0.2363,2.39,0.6872
-118.37,33.97,1833.0,355.0,847.0,348.0,287800.0,1.9059806133180779,1,2,5.27,0.1937,2.43,2.3564
-122.05,37.9,2676.0,484.0,986.0,473.0,335700.0,1.7321509976227438,3,1,5.66,0.1809,2.08,2.2369
-119.84,36.54,1310.0,241.0,702.0,217.0,78200.0,1.2347444629926896,0,1,6.04,0.184,3.24,0.7523
-118.04,34.07,1382.0,315.0,1090.0,308.0,174000.0,1.5712166996139025,1,2,4.49,0.2279,3.54,1.077
-121.91,37.28,5650.0,817.0,2098.0,813.0,337300.0,2.0053239540952705,1,1,6.95,0.1446,2.58,2.4917
-121.45,38.64,1481.0,343.0,1079.0,315.0,60600.0,1.0532661869012327,0,1,4.7,0.2316,3.43,0.5443
-121.83,39.73,1741.0,401.0,753.0,377.0,77900.0,1.1007433496770638,0,2,4.62,0.2303,2.0,1.0032
-119.71,34.42,1172.0,322.0,606.0,316.0,259100.0,1.1505720275988207,1,2,3.71,0.2747,1.92,1.125
-121.46,38.57,810.0,172.0,326.0,151.0,140000.0,1.42510633690528,0,2,5.36,0.2123,2.16,1.4622
-117.87,33.77,2512.0,356.0,978.0,365.0,320300.0,2.205897965632395,1,2,6.88,0.1417,2.68,3.0143
-118.51,34.27,3787.0,771.0,1966.0,738.0,222500.0,1.6203778524724346,1,1,5.13,0.2036,2.66,1.5244
-121.98,37.97,2714.0,390.0,1232.0,409.0,231100.0,1.9404236973950149,0,1,6.64,0.1437,3.01,1.9806
-121.32,38.57,692.0,146.0,504.0,167.0,101100.0,1.5453686145274221,0,1,4.14,0.211,3.02,1.2218
-122.37,40.58,2054.0,495.0,835.0,475.0,76900.0,1.1486080749893495,0,1,4.32,0.241,1.76,1.2237
-121.35,38.66,3313.0,769.0,1631.0,681.0,105700.0,1.2685238253853828,0,1,4.86,0.2321,2.4,1.0648
-118.06,33.83,3941.0,655.0,1897.0,670.0,343900.0,1.7715567619105355,1,1,5.88,0.1662,2.83,1.7244
-118.19,33.9,2326.0,543.0,2073.0,494.0,112900.0,1.0970110073011359,1,2,4.71,0.2334,4.2,0.475
-118.1,33.79,3359.0,596.0,1522.0,565.0,249400.0,1.8213991743457407,1,2,5.95,0.1774,2.69,1.9258
-117.04,32.69,3417.0,860.0,2521.0,828.0,158900.0,1.3912819026309295,2,0,4.13,0.2517,3.04,0.9934
-118.98,38.03,991.0,277.0,419.0,170.0,82500.0,1.5144456820784922,0,0,5.83,0.2795,2.46,1.4418
-118.07,33.72,1240.0,296.0,513.0,254.0,485000.0,1.7756978356807047,2,1,4.88,0.2387,2.02,2.4279
-122.11,37.67,1035.0,247.0,599.0,224.0,167200.0,1.4089605316188019,3,2,4.62,0.2386,2.67,1.1579
-118.26,33.93,1562.0,403.0,1587.0,406.0,93200.0,0.9129652084455782,1,1,3.85,0.258,3.91,0.3815
-120.23,37.98,1954.0,368.0,917.0,316.0,93300.0,1.423662397588629,0,0,6.18,0.1883,2.9,1.087
-122.16,37.75,667.0,140.0,406.0,133.0,94300.0,1.569594605509533,3,1,5.02,0.2099,3.05,1.2474
-118.11,33.85,2418.0,389.0,1138.0,387.0,216300.0,1.7646109266422918,1,2,6.25,0.1609,2.94,1.646
-121.18,38.83,4488.0,859.0,2114.0,805.0,124400.0,1.3733104335615958,0,0,5.58,0.1914,2.63,1.1211
-118.33,34.1,1913.0,696.0,1552.0,611.0,237500.0,1.1277826659678896,1,2,3.13,0.3638,2.54,0.8224
-118.2,33.94,1413.0,298.0,1200.0,307.0,169300.0,1.5068513236589993,1,2,4.6,0.2109,3.91,0.8983
-122.12,37.43,3262.0,668.0,1411.0,626.0,398100.0,1.8430860963933957,3,1,5.21,0.2048,2.25,2.3627
-121.89,37.34,1106.0,494.0,851.0,448.0,350000.0,0.6362593183528968,1,1,2.47,0.4467,1.9,0.4681
-118.04,34.15,1523.0,311.0,676.0,295.0,377200.0,1.472953592780298,0,1,5.16,0.2042,2.29,1.4682
-122.45,37.78,1345.0,291.0,560.0,294.0,494400.0,1.5509397780397902,3,2,4.57,0.2164,1.9,1.9557
-117.16,33.73,2381.0,454.0,1323.0,477.0,140700.0,1.289838525302261,0,0,4.99,0.1907,2.77,0.9503
-122.43,37.75,2960.0,623.0,1191.0,589.0,347700.0,1.599387576580599,3,2,5.03,0.2105,2.02,1.9554
-116.93,33.73,3603.0,573.0,1644.0,515.0,132300.0,1.6180606297249858,0,0,7.0,0.159,3.19,1.2675
-117.67,34.1,2969.0,605.0,1326.0,573.0,155700.0,1.6759370103843056,0,1,5.18,0.2038,2.31,1.8804
-118.35,33.96,2714.0,881.0,1549.0,853.0,157500.0,0.7927209854560378,1,1,3.18,0.3246,1.82,0.6645
-118.13,34.2,2676.0,427.0,1022.0,395.0,295500.0,2.00536433828352,0,2,6.77,0.1596,2.59,2.4822
-118.35,34.18,2711.0,491.0,1277.0,490.0,224700.0,1.6643048138749406,1,2,5.53,0.1811,2.61,1.6406
-118.49,34.28,2535.0,389.0,1071.0,386.0,319400.0,2.0629945280095185,1,1,6.57,0.1535,2.77,2.48
-117.38,34.09,3955.0,815.0,2184.0,725.0,127600.0,1.4687495410560834,0,0,5.46,0.2061,3.01,1.1109
-121.43,37.74,994.0,258.0,623.0,264.0,111500.0,1.0024684281152074,0,2,3.77,0.2596,2.36,0.7309
-117.87,33.71,1087.0,340.0,817.0,342.0,262500.0,1.5112957262826932,1,0,3.18,0.3128,2.39,1.4781
-121.76,37.69,3433.0,711.0,1919.0,709.0,184400.0,1.4779843596045434,0,1,4.84,0.2071,2.71,1.2487
-121.65,39.53,1387.0,325.0,640.0,289.0,65200.0,0.9095883208144797,0,1,4.8,0.2343,2.21,0.6712
-120.72,38.24,2685.0,543.0,1061.0,492.0,101600.0,1.2661867507319804,0,1,5.46,0.2022,2.16,1.1793
-121.81,37.35,2396.0,452.0,2000.0,481.0,185500.0,1.6817585740137264,1,1,4.98,0.1886,4.16,1.0517
-119.63,36.64,1036.0,181.0,620.0,174.0,110400.0,1.484033407021186,0,1,5.95,0.1747,3.56,0.9581
-118.22,33.84,1131.0,273.0,1007.0,269.0,168300.0,1.6138083481516352,1,1,4.2,0.2414,3.74,1.0754
-124.3,41.84,2677.0,531.0,1244.0,456.0,103600.0,1.394088904585803,2,0,5.87,0.1984,2.73,1.1104
-120.99,37.64,1580.0,385.0,881.0,361.0,99600.0,1.3227686602400124,0,2,4.38,0.2437,2.44,1.1286
-118.26,33.97,1521.0,352.0,1100.0,334.0,100600.0,0.9360933591703349,1,2,4.55,0.2314,3.29,0.4711
-118.12,34.19,2405.0,299.0,970.0,319.0,444100.0,2.2806972932360163,0,2,7.54,0.1243,3.04,2.8893
-118.54,34.18,1938.0,457.0,1280.0,425.0,240300.0,1.6020506940000827,1,1,4.56,0.2358,3.01,1.3167
-120.1,39.17,1849.0,384.0,218.0,92.0,143800.0,0.9963211317796435,0,1,20.1,0.2077,2.37,0.7208
-118.32,34.01,1842.0,377.0,817.0,341.0,157700.0,1.4242642923715192,1,2,5.4,0.2047,2.4,1.3145
-122.02,38.38,808.0,137.0,371.0,145.0,216400.0,1.9568076973515527,0,0,5.57,0.1696,2.56,2.3737
-117.23,32.75,2415.0,653.0,1275.0,596.0,101800.0,1.420430052049504,2,1,4.05,0.2704,2.14,1.4668
-120.24,39.35,4195.0,725.0,291.0,115.0,180800.0,1.4994444590525466,0,0,36.48,0.1728,2.53,1.3752
-118.06,34.14,2461.0,379.0,1179.0,360.0,437300.0,2.083371310015684,0,2,6.84,0.154,3.28,2.1438
-118.12,33.81,2565.0,458.0,1155.0,443.0,224600.0,1.7243189636260203,1,2,5.79,0.1786,2.61,1.7658
-120.84,37.53,3643.0,706.0,2070.0,697.0,141800.0,1.423662397588629,0,0,5.23,0.1938,2.97,1.0614
-122.44,37.76,2509.0,496.0,855.0,478.0,405400.0,1.8038691831062323,3,2,5.25,0.1977,1.79,2.8341
-122.25,37.8,2344.0,647.0,1710.0,644.0,151800.0,0.974710572003549,3,2,3.64,0.276,2.66,0.6205
-121.86,39.74,3494.0,843.0,1571.0,784.0,120200.0,0.7428416975837973,0,0,4.46,0.2413,2.0,0.551
-120.56,38.48,3545.0,702.0,946.0,411.0,120900.0,1.4953505393963313,0,0,8.63,0.198,2.3,1.5047
-117.99,33.72,1787.0,275.0,801.0,270.0,255700.0,1.8796787672659385,1,1,6.62,0.1539,2.97,1.8692
-121.37,38.59,2523.0,401.0,927.0,398.0,207800.0,1.5080472841133856,0,2,6.34,0.1589,2.33,1.5098
-121.96,38.02,2691.0,542.0,1409.0,505.0,95300.0,1.390286382389428,0,1,5.33,0.2014,2.79,1.081
-121.43,38.48,4602.0,930.0,2299.0,860.0,90500.0,1.4017985476558559,0,0,5.35,0.2021,2.67,1.147
-118.21,34.09,1287.0,353.0,1171.0,345.0,138500.0,0.9600396388041698,1,2,3.73,0.2743,3.39,0.4755
-119.09,36.21,1901.0,453.0,1613.0,400.0,44600.0,1.0587620440681489,0,2,4.75,0.2383,4.03,0.4672
-122.38,37.18,1746.0,315.0,941.0,220.0,286100.0,1.4597074490403337,2,2,7.94,0.1804,4.28,0.7721
-118.12,33.81,1798.0,331.0,860.0,340.0,228500.0,1.651404851255407,1,2,5.29,0.1841,2.53,1.6657
-121.98,38.25,2487.0,440.0,1545.0,452.0,140400.0,1.7766965915510093,0,0,5.5,0.1769,3.42,1.4358
-122.18,37.75,941.0,218.0,621.0,195.0,87100.0,0.8437200390393196,3,2,4.83,0.2317,3.18,0.4167
-117.61,34.02,63.0,9.0,25.0,7.0,275000.0,2.1655848336593437,0,0,9.0,0.1429,3.57,2.1624
-117.06,33.01,2470.0,417.0,904.0,427.0,209200.0,1.6904463075275655,1,0,5.78,0.1688,2.12,2.0858
-118.07,33.9,1776.0,353.0,1180.0,337.0,169200.0,1.7299904428304231,1,2,5.27,0.1988,3.5,1.3259
-118.34,33.8,4177.0,832.0,2123.0,789.0,446800.0,1.8052349326294783,1,1,5.29,0.1992,2.69,1.889
-121.81,37.3,1870.0,348.0,1214.0,347.0,186500.0,1.7879020389007503,1,0,5.39,0.1861,3.5,1.422
-117.83,33.82,3259.0,456.0,1354.0,459.0,267600.0,1.9142278079860469,1,1,7.1,0.1399,2.95,1.9599
-117.4,33.9,1263.0,178.0,508.0,180.0,314100.0,1.540452183778782,0,1,7.02,0.1409,2.82,1.3002
-120.02,37.72,2806.0,600.0,990.0,410.0,88100.0,1.2184081121221917,0,0,6.84,0.2138,2.41,0.9883
-117.58,33.87,765.0,171.0,590.0,177.0,113500.0,0.9886113934537812,0,2,4.32,0.2235,3.33,0.5068
-118.08,34.12,1598.0,280.0,807.0,282.0,325000.0,1.8728324152545341,1,2,5.67,0.1752,2.86,1.9254
-117.99,35.16,2180.0,416.0,960.0,370.0,87800.0,1.3545456628053103,0,0,5.89,0.1908,2.59,1.11
-120.48,34.9,3842.0,630.0,2490.0,662.0,120100.0,1.4001726111525994,1,1,5.8,0.164,3.76,0.8127
-121.67,36.67,3071.0,544.0,1477.0,560.0,222500.0,1.5936946348181407,1,1,5.48,0.1771,2.64,1.4856
-118.3,33.89,2132.0,565.0,1369.0,565.0,218100.0,1.4551205520497432,1,2,3.77,0.265,2.42,1.3574
-120.06,39.09,2979.0,583.0,316.0,124.0,124000.0,1.1627444772637938,0,1,24.02,0.1957,2.55,0.8622
-122.75,38.46,2653.0,606.0,1693.0,586.0,146900.0,1.29154402457408,1,0,4.53,0.2284,2.89,0.9129
-118.25,33.79,1349.0,371.0,1716.0,380.0,138100.0,1.3121902351126185,2,1,3.55,0.275,4.52,0.6005
-122.15,37.69,1501.0,287.0,703.0,276.0,197300.0,1.5864558360421763,3,2,5.44,0.1912,2.55,1.5241
-117.91,33.65,1494.0,494.0,814.0,459.0,181300.0,1.1337863636757637,1,1,3.25,0.3307,1.77,1.1906
-117.17,33.28,1921.0,312.0,862.0,280.0,376800.0,1.8210917085893399,1,0,6.86,0.1624,3.08,1.6814
-124.25,40.28,1430.0,419.0,434.0,187.0,76100.0,1.0789876455318097,2,1,7.65,0.293,2.32,0.8369
-122.18,37.74,2103.0,391.0,1339.0,354.0,88900.0,1.1776390958740812,3,2,5.94,0.1859,3.78,0.5944
-120.35,39.34,1986.0,474.0,337.0,100.0,95800.0,1.6149825126894508,0,1,19.86,0.2387,3.37,1.1952
-121.04,38.81,3522.0,623.0,1456.0,544.0,163400.0,1.5953389880545987,0,0,6.47,0.1769,2.68,1.4664
-119.73,34.41,1769.0,297.0,703.0,269.0,350000.0,1.6933193964148026,2,1,6.58,0.1679,2.61,1.7002
-122.5,37.78,1922.0,427.0,1049.0,443.0,348500.0,1.5224192626907513,3,2,4.34,0.2222,2.37,1.5119
-119.59,36.72,1284.0,193.0,621.0,190.0,130600.0,1.711543135371254,0,0,6.76,0.1503,3.27,1.3876
-122.28,37.81,924.0,289.0,609.0,289.0,162500.0,0.9162907318741551,3,0,3.2,0.3128,2.11,0.7109
-119.45,36.09,408.0,82.0,253.0,75.0,112500.0,1.1089915704129787,0,0,5.44,0.201,3.37,0.6028
-119.85,36.75,1143.0,245.0,608.0,240.0,81100.0,1.3400933422191765,0,1,4.76,0.2143,2.53,1.1144
-117.06,32.57,1384.0,311.0,1429.0,287.0,95000.0,0.8485256777394588,2,0,4.82,0.2247,4.98,0.2683
-117.21,34.13,3037.0,565.0,1834.0,575.0,92900.0,1.4689106772971237,0,1,5.28,0.186,3.19,1.0484
-117.91,33.64,1998.0,472.0,1030.0,436.0,268400.0,1.5954606845032409,1,2,4.58,0.2362,2.36,1.6655
-118.39,33.99,612.0,135.0,402.0,142.0,314900.0,1.813553576263725,1,2,4.31,0.2206,2.83,1.8135
-116.49,33.82,3316.0,636.0,2362.0,532.0,65900.0,1.3754608904134957,0,1,6.23,0.1918,4.44,0.666
-117.96,33.7,2622.0,445.0,1103.0,407.0,289600.0,1.7448425494403033,1,1,6.44,0.1697,2.71,1.7435
-117.96,33.6,959.0,230.0,384.0,197.0,471400.0,1.82990588758455,2,1,4.87,0.2398,1.95,2.6837
-121.62,39.12,2787.0,587.0,1431.0,601.0,65900.0,1.2660739825550402,0,1,4.64,0.2106,2.38,1.0701
-118.24,33.9,1079.0,247.0,1055.0,243.0,93600.0,1.2163953243244932,1,1,4.44,0.2289,4.34,0.5472
-121.4,38.55,2697.0,398.0,1088.0,389.0,142500.0,1.791759469228055,0,1,6.93,0.1476,2.8,1.7857
-121.78,37.66,1947.0,418.0,900.0,354.0,193000.0,1.5794528193435218,0,1,5.5,0.2147,2.54,1.5167
-118.02,34.1,1928.0,361.0,1008.0,368.0,233700.0,1.7462389539262455,0,2,5.24,0.1872,2.74,1.7274
-122.11,37.87,3398.0,500.0,1351.0,457.0,314200.0,2.0256978791698894,3,1,7.44,0.1471,2.96,2.2234
-122.31,37.92,1895.0,600.0,983.0,519.0,195800.0,1.252762968495368,3,0,3.65,0.3166,1.89,1.3228
-118.07,33.67,5126.0,711.0,2429.0,718.0,437900.0,2.3539243863236288,2,0,7.14,0.1387,3.38,2.8186
-122.21,37.76,1420.0,314.0,1085.0,300.0,80600.0,1.0132722415010942,3,2,4.73,0.2211,3.62,0.4847
-118.08,33.97,1026.0,190.0,789.0,193.0,163200.0,1.6486586255873816,1,2,5.32,0.1852,4.09,1.0269
-118.26,33.95,1513.0,369.0,1088.0,344.0,94400.0,0.8315603877135718,1,2,4.4,0.2439,3.16,0.4104
-122.01,36.97,920.0,202.0,525.0,264.0,232800.0,1.372296851476037,2,2,3.48,0.2196,1.99,1.4796
-120.18,34.62,1337.0,219.0,671.0,225.0,226400.0,1.432987089111873,2,1,5.94,0.1638,2.98,1.0709
-117.94,33.93,1475.0,319.0,698.0,293.0,186000.0,1.5726494389862646,1,1,5.03,0.2163,2.38,1.6048
-122.14,38.16,3273.0,495.0,1497.0,454.0,176100.0,1.846010884059971,3,0,7.21,0.1512,3.3,1.6165
-122.31,37.54,1159.0,261.0,465.0,247.0,352800.0,1.431315526767411,2,2,4.69,0.2252,1.88,1.6937
-118.34,33.97,2230.0,364.0,949.0,344.0,188200.0,1.8718021769015913,1,2,6.48,0.1632,2.76,1.9928
-120.3,38.04,1281.0,245.0,422.0,160.0,111300.0,1.4557038124920583,0,0,8.01,0.1913,2.64,1.2453
-117.1,32.68,1412.0,350.0,1200.0,332.0,93600.0,1.1117917237802237,2,2,4.25,0.2479,3.61,0.565
-117.05,32.67,2168.0,343.0,1589.0,338.0,153800.0,1.8696922602844777,2,0,6.41,0.1582,4.7,1.1673
-117.21,32.89,3114.0,773.0,1592.0,776.0,156100.0,1.4626996923222961,2,0,4.01,0.2482,2.05,1.6183
-118.08,33.96,2104.0,399.0,1659.0,387.0,165000.0,1.6113560715900042,1,1,5.44,0.1896,4.29,0.9346
-117.85,34.08,1160.0,166.0,467.0,178.0,386200.0,2.208823713179571,1,1,6.52,0.1431,2.62,3.0935
-120.46,37.29,2972.0,635.0,1940.0,590.0,72300.0,1.2117623866007656,0,1,5.04,0.2137,3.29,0.7171
-121.4,38.62,3671.0,886.0,1733.0,820.0,113200.0,1.1722344285387234,0,1,4.48,0.2414,2.11,1.0565
-117.02,32.81,1950.0,317.0,950.0,320.0,164000.0,1.6224725907045559,1,1,6.09,0.1626,2.97,1.3689
-122.3,38.29,1789.0,434.0,1113.0,398.0,139700.0,1.2449611850032467,3,1,4.49,0.2426,2.8,0.8831
-121.71,36.78,2371.0,324.0,944.0,332.0,240200.0,1.934054432678944,1,1,7.14,0.1367,2.84,2.0836
-118.27,33.96,796.0,203.0,697.0,177.0,92600.0,1.1108701860636117,1,2,4.5,0.255,3.94,0.517
